Velocidad [RPM],Voltaje[V],Corriente[A],Temperatura[°C],Latitud,Longitud,Velocidad[GPS: km/h],Satelites, Altitud, Hora, Minutos, Year
0.00,50.81215351,0.00000000,39.98585607,4.802214667000001,-75.685730000000006,0.05556000,8.00,1449.00000000,21,14,2024
0.00,50.82119080,-25.17500309,39.98961812,4.802215667000001,-75.685724667000000,0.05556000,8.00,1449.10000000,21,14,2024
60.00,50.82837430,0.00000000,40.00532653,4.802215667000001,-75.685716999999996,1.03712000,8.00,1449.10000000,21,15,2024
0.00,50.84447031,-25.16561464,40.00001022,4.802218500000001,-75.685716666999995,0.27780000,8.00,1449.10000000,21,15,2024
0.00,50.85380320,0.00000000,40.01861591,4.802219000000000,-75.685713832999992,0.03704000,9.00,1448.60000000,21,15,2024
0.00,50.85389827,-25.17403019,39.97454251,4.802220333000001,-75.685711499999994,0.07408000,9.00,1448.40000000,21,15,2024
0.00,50.87281509,0.00000000,40.00528474,4.802224500000001,-75.685704666999997,0.03704000,9.00,1448.40000000,21,15,2024
0.00,50.87834234,-25.16982172,39.99673586,4.802225000000000,-75.685700166999989,0.00000000,9.00,1448.40000000,21,15,2024
0.00,50.88806887,0.00000000,39.90285667,4.802226500000000,-75.685695167000002,0.12964000,9.00,1447.70000000,21,15,2024
0.00,50.89014400,-25.16453007,39.97528651,4.802228167000000,-75.685688999999998,0.03704000,9.00,1448.00000000,21,15,2024
0.00,50.90076030,0.00000000,40.02075623,4.802230000000000,-75.685683166999995,0.11112000,9.00,1447.90000000,21,15,2024
0.00,50.90122523,-25.16880554,39.90908644,4.802230333000000,-75.685681499999999,0.07408000,9.00,1447.70000000,21,15,2024
0.00,50.91129341,0.00000000,40.02581161,4.802231833000001,-75.685678332999994,0.09260000,8.00,1447.50000000,21,15,2024
0.00,50.02062518,-23.30717515,40.01057598,4.802231833000001,-75.685678332999994,0.09260000,8.00,1447.40000000,21,15,2024
0.00,48.24123165,0.00000000,40.95119543,4.802237000000000,-75.685668667000003,3.31508000,9.00,1447.10000000,21,15,2024
120.00,49.47225268,-24.98081032,40.05411644,4.802246500000000,-75.685655832999998,5.88936000,9.00,1447.30000000,21,15,2024
180.00,49.05501454,0.00000000,39.84049967,4.802259333000001,-75.685644167000010,5.88936000,8.00,1446.70000000,21,15,2024
120.00,49.49554109,-25.35256438,40.01677504,4.802272833000000,-75.685624333000003,5.88936000,9.00,1446.80000000,21,15,2024
240.00,50.58723418,0.00000000,39.95812661,4.802307667000000,-75.685591333000008,8.79700000,9.00,1446.70000000,21,15,2024
60.00,49.68889227,-24.90598883,39.74978045,4.802316333000001,-75.685579500000006,6.27828000,9.00,1446.50000000,21,15,2024
120.00,49.12586165,0.00000000,39.75061185,4.802328833000000,-75.685572667000000,6.27828000,9.00,1445.90000000,21,15,2024
120.00,47.96811936,-24.23491670,40.44607892,4.802328833000000,-75.685572667000000,6.27828000,9.00,1445.90000000,21,15,2024
180.00,47.90113583,0.00000000,40.05437555,4.802365833000000,-75.685532832999999,7.46356000,9.00,1446.20000000,21,15,2024
120.00,47.85880582,-24.98792773,39.83078170,4.802373833000000,-75.685519333000002,5.01892000,8.00,1446.50000000,21,15,2024
300.00,47.83059323,0.00000000,39.79747810,4.802373833000000,-75.685519333000002,5.01892000,8.00,1446.50000000,21,15,2024
180.00,47.79209263,-25.32239039,39.76386819,4.802373833000000,-75.685519333000002,5.01892000,8.00,1446.50000000,21,15,2024
180.00,47.76658946,0.00000000,39.77687083,4.802441167000000,-75.685435499999993,12.09356000,9.00,1447.20000000,21,15,2024
120.00,49.04254295,-25.61874229,39.75103405,4.802469500000000,-75.685407832999995,13.38996000,9.00,1447.80000000,21,15,2024
180.00,47.78158031,0.00000000,39.87410232,4.802469500000000,-75.685407832999995,13.38996000,9.00,1447.80000000,21,15,2024
180.00,48.28877697,-24.94063789,39.79733999,4.802469500000000,-75.685407832999995,13.38996000,9.00,1447.80000000,21,15,2024
240.00,47.74235186,0.00000000,39.86014678,4.802575000000000,-75.685327666999997,9.68596000,9.00,1447.60000000,21,15,2024
180.00,47.71846482,-25.35068138,39.82405537,4.802594333000000,-75.685307499999989,9.88968000,9.00,1448.10000000,21,15,2024
180.00,47.66595374,0.00000000,39.78236180,4.802594333000000,-75.685307499999989,9.88968000,9.00,1448.10000000,21,15,2024
120.00,47.64392793,-25.52187621,39.76655821,4.802661667000000,-75.685258167000002,12.87140000,9.00,1448.10000000,21,15,2024
180.00,47.62033649,0.00000000,39.75122882,4.802692500000000,-75.685222499999991,15.26048000,9.00,1448.30000000,21,15,2024
120.00,47.59917965,-25.59601514,39.75045848,4.802721167000000,-75.685194832999993,15.03824000,9.00,1448.20000000,21,15,2024
180.00,47.57821592,0.00000000,39.74997884,4.802793167000000,-75.685136166999997,16.31612000,9.00,1448.20000000,21,15,2024
120.00,47.57113641,-25.63495084,39.75777977,4.802823667000001,-75.685108000000003,15.55680000,9.00,1448.20000000,21,15,2024
180.00,50.31080346,0.00000000,39.98339618,4.802860333000000,-75.685080333000005,16.89024000,9.00,1447.90000000,21,15,2024
120.00,48.18111967,-25.17559214,39.97464686,4.802895833000000,-75.685053167000004,16.00128000,9.00,1448.00000000,21,15,2024
240.00,50.32301362,0.00000000,39.82272372,4.802958667000001,-75.685004000000004,14.05668000,9.00,1448.10000000,21,15,2024
240.00,50.41165160,-25.54872809,39.97931595,4.802983667000001,-75.684980999999993,12.42692000,9.00,1448.20000000,21,15,2024
180.00,47.66034925,0.00000000,40.27228176,4.803003333000001,-75.684964832999996,8.38956000,9.00,1448.30000000,21,15,2024
120.00,48.51198064,-25.72001784,40.06989212,4.803019500000000,-75.684949666999994,8.38956000,9.00,1448.50000000,21,15,2024
180.00,48.13129572,0.00000000,39.93854209,4.803058500000000,-75.684919500000003,8.72292000,9.00,1448.30000000,21,15,2024
180.00,49.28521899,-24.41382637,39.87043179,4.803079500000000,-75.684905666999995,8.90812000,9.00,1448.00000000,21,15,2024
180.00,47.59535618,0.00000000,39.99783500,4.803097667000001,-75.684891832999996,8.90812000,9.00,1448.00000000,21,15,2024
120.00,47.57812234,-25.13318916,39.85005559,4.803116000000001,-75.684883666999995,8.90812000,9.00,1448.10000000,21,15,2024
300.00,47.53821207,0.00000000,39.80557620,4.803156333000001,-75.684886832999991,7.16724000,8.00,1448.50000000,21,15,2024
120.00,47.48907884,-25.33717239,39.76549594,4.803193167000000,-75.684926000000007,8.25992000,9.00,1449.00000000,21,16,2024
180.00,47.48163985,0.00000000,39.78767627,4.803193167000000,-75.684926000000007,8.25992000,9.00,1449.00000000,21,16,2024
180.00,47.46648708,-25.05076450,39.85888465,4.803193167000000,-75.684926000000007,8.25992000,9.00,1449.00000000,21,16,2024
240.00,47.45277963,0.00000000,39.85859569,4.803179833000000,-75.684990666999993,11.53796000,8.00,1451.20000000,21,16,2024
180.00,47.43730304,-25.12144591,39.89252340,4.803185833000000,-75.685018333000000,11.24164000,8.00,1451.70000000,21,16,2024
240.00,47.43108507,0.00000000,39.91140566,4.803185833000000,-75.685018333000000,11.24164000,8.00,1451.70000000,21,16,2024
180.00,47.40857204,-24.99023646,39.91636252,4.803185833000000,-75.685018333000000,11.24164000,8.00,1451.70000000,21,16,2024
240.00,47.38996270,0.00000000,39.96450065,4.803194000000000,-75.685115332999997,10.37120000,8.00,1454.30000000,21,16,2024
120.00,47.38844312,-25.16272943,40.00033476,4.803193833000000,-75.685139500000007,10.42676000,8.00,1455.10000000,21,16,2024
240.00,47.37829176,0.00000000,39.95452897,4.803193833000000,-75.685139500000007,10.42676000,8.00,1455.10000000,21,16,2024
120.00,47.36792204,-25.06626954,39.93696833,4.803199333000001,-75.685204166999993,9.20444000,8.00,1455.10000000,21,16,2024
240.00,47.34301749,0.00000000,40.11789560,4.803197667000000,-75.685220500000003,8.51920000,9.00,1457.80000000,21,16,2024
180.00,47.34282290,-25.19066448,40.05817460,4.803199000000001,-75.685239332999998,8.57476000,9.00,1458.60000000,21,16,2024
240.00,47.33421637,0.00000000,39.96248341,4.803186167000000,-75.685274666999999,8.53772000,9.00,1458.60000000,21,16,2024
180.00,47.31958647,-25.53811827,39.84613480,4.803188333000000,-75.685303167000004,12.59360000,7.00,1464.30000000,21,16,2024
300.00,47.30112864,0.00000000,39.81313788,4.803190667000000,-75.685358332999994,10.96384000,8.00,1465.20000000,21,16,2024
120.00,47.29480372,-25.73446623,39.80567059,4.803190667000000,-75.685358332999994,10.96384000,8.00,1465.70000000,21,16,2024
180.00,47.28022581,0.00000000,39.74998182,4.803184333000000,-75.685407999999991,11.85280000,8.00,1468.90000000,21,16,2024
120.00,47.27024379,-25.84146893,39.75889579,4.803182667000000,-75.685437500000007,11.79724000,9.00,1469.80000000,21,16,2024
180.00,48.19005002,0.00000000,39.79542540,4.803174167000000,-75.685532332999994,11.79724000,9.00,1471.80000000,21,16,2024
180.00,48.14185705,-25.82303819,39.83971050,4.803174167000000,-75.685532332999994,11.79724000,9.00,1471.80000000,21,16,2024
240.00,49.31176493,0.00000000,39.92588954,4.803152500000001,-75.685615999999997,17.09396000,8.00,1474.50000000,21,16,2024
120.00,50.04949877,-25.65667299,39.88886210,4.803160333000001,-75.685671333000001,19.74232000,8.00,1475.40000000,21,16,2024
240.00,50.10681371,0.00000000,39.92599221,4.803160333000001,-75.685671333000001,19.74232000,8.00,1475.40000000,21,16,2024
120.00,50.13779957,-25.54789477,39.89555672,4.803160333000001,-75.685671333000001,19.74232000,8.00,1475.40000000,21,16,2024
180.00,50.17401411,0.00000000,39.86423145,4.803202667000000,-75.685847999999991,15.31604000,7.00,1478.50000000,21,16,2024
180.00,50.20392749,-25.47708912,39.87074445,4.803209500000001,-75.685885499999994,13.87148000,8.00,1478.50000000,21,16,2024
240.00,50.23344130,0.00000000,39.92017875,4.803209500000001,-75.685885499999994,13.87148000,8.00,1478.50000000,21,16,2024
60.00,50.25339941,-25.43375651,39.92071290,4.803244333000001,-75.685957333000004,2.35204000,8.00,1478.50000000,21,16,2024
0.00,50.27914025,0.00000000,39.92763572,4.803261000000000,-75.685967833000002,0.18520000,9.00,1474.00000000,21,16,2024
0.00,50.29586459,-25.39977745,39.92474722,4.803280667000001,-75.685978667000002,0.11112000,9.00,1471.80000000,21,16,2024
0.00,50.32297202,0.00000000,39.84501822,4.803308000000001,-75.685991999999995,0.48152000,9.00,1468.60000000,21,16,2024
0.00,50.33138990,-25.37681300,39.83497977,4.803316667000000,-75.685998333000004,0.14816000,9.00,1467.50000000,21,16,2024
0.00,50.35519821,0.00000000,39.91581821,4.803328333000000,-75.686003499999996,0.09260000,9.00,1466.20000000,21,16,2024
0.00,50.36172515,-25.10879118,39.89694340,4.803337000000000,-75.686008167000000,0.09260000,9.00,1465.20000000,21,16,2024
0.00,48.05100431,0.00000000,40.92753468,4.803351833000000,-75.686018000000006,1.46308000,9.00,1463.50000000,21,16,2024
120.00,49.54264673,-25.43006031,39.77213535,4.803354667000000,-75.686035000000000,6.53756000,9.00,1464.30000000,21,16,2024
180.00,50.27689875,0.00000000,39.93005736,4.803365333000001,-75.686080666999995,6.53756000,9.00,1463.70000000,21,16,2024
120.00,48.41310366,-25.31774362,39.76013050,4.803365333000001,-75.686080666999995,6.53756000,9.00,1463.70000000,21,16,2024
240.00,47.80519552,0.00000000,39.75173389,4.803368500000001,-75.686130167000005,10.37120000,9.00,1463.20000000,21,16,2024
120.00,50.23029221,-25.60983819,39.83579715,4.803340000000001,-75.686155499999996,14.11224000,9.00,1463.70000000,21,16,2024
180.00,50.29562990,0.00000000,39.91658046,4.803340000000001,-75.686155499999996,14.11224000,9.00,1463.70000000,21,16,2024
180.00,50.30943985,-25.36321328,39.88121523,4.803340000000001,-75.686155499999996,14.11224000,9.00,1463.70000000,21,16,2024
240.00,50.35068848,0.00000000,39.84903601,4.803199833000000,-75.686189833000003,19.44600000,8.00,1462.60000000,21,16,2024
120.00,50.36048631,-25.33421180,39.81978339,4.803158500000001,-75.686195332999997,18.26072000,8.00,1462.30000000,21,16,2024
240.00,50.38624497,0.00000000,39.91441307,4.803158500000001,-75.686195332999997,18.26072000,8.00,1462.30000000,21,16,2024
180.00,50.40180623,-25.54035581,39.89371949,4.803003667000001,-75.686218499999995,24.18712000,8.00,1462.30000000,21,16,2024
240.00,50.41542456,0.00000000,39.87428938,4.802940333000001,-75.686226500000000,27.11328000,9.00,1460.90000000,21,16,2024
180.00,50.42751291,-25.82715733,39.86845025,4.802876667000000,-75.686234832999996,27.15032000,9.00,1460.10000000,21,17,2024
240.00,50.43510341,0.00000000,39.87073218,4.802765667000000,-75.686279166999996,22.68700000,9.00,1460.10000000,21,17,2024
180.00,50.29707967,-25.81241023,39.88784382,4.802723667000001,-75.686311333000002,20.50164000,8.00,1458.90000000,21,17,2024
240.00,49.09256596,0.00000000,39.86157510,4.802694000000000,-75.686365167000007,21.92768000,8.00,1459.60000000,21,17,2024
180.00,49.11955010,-25.83324043,39.84595121,4.802683167000000,-75.686419833000000,23.18704000,9.00,1461.20000000,21,17,2024
180.00,48.88047769,0.00000000,39.85245303,4.802690333000001,-75.686518832999993,20.16828000,8.00,1461.90000000,21,17,2024
180.00,49.17875151,-25.82019905,39.84452169,4.802692833000000,-75.686574167000006,21.16836000,8.00,1462.40000000,21,17,2024
240.00,49.21162831,0.00000000,39.86702316,4.802696333000000,-75.686628166999998,21.16836000,7.00,1462.40000000,21,17,2024
180.00,49.22724008,-25.86044545,39.85042685,4.802709667000001,-75.686683000000005,21.16836000,7.00,1462.50000000,21,17,2024
240.00,49.13359772,0.00000000,39.79188550,4.802726667000000,-75.686796999999996,22.31660000,8.00,1463.00000000,21,17,2024
120.00,49.11293404,-25.51848571,39.86275717,4.802735833000000,-75.686851833000003,21.89064000,7.00,1463.60000000,21,17,2024
240.00,49.14040985,0.00000000,39.85793363,4.802735833000000,-75.686851833000003,21.89064000,7.00,1463.60000000,21,17,2024
180.00,49.09798180,-25.60744013,39.78750101,4.802735833000000,-75.686851833000003,21.89064000,7.00,1463.60000000,21,17,2024
240.00,49.14902826,0.00000000,39.84086073,4.802797667000000,-75.687062333000003,22.55736000,7.00,1465.20000000,21,17,2024
180.00,49.04979180,-25.23102116,39.84793351,4.802810167000000,-75.687111333000007,20.42756000,8.00,1465.20000000,21,17,2024
240.00,49.09344978,0.00000000,39.83863543,4.802810167000000,-75.687111333000007,20.42756000,8.00,1465.20000000,21,17,2024
120.00,49.02891868,-25.23241840,39.79342730,4.802831833000000,-75.687285333000007,22.24252000,8.00,1465.20000000,21,17,2024
240.00,49.04772113,0.00000000,39.78231295,4.802856167000000,-75.687345666999998,23.13148000,7.00,1464.30000000,21,17,2024
180.00,49.12550069,-25.21155609,39.78242408,4.802869667000000,-75.687404666999995,22.46476000,6.00,1464.00000000,21,17,2024
240.00,49.12411182,0.00000000,39.84438847,4.802895167000000,-75.687522000000004,22.39068000,6.00,1464.00000000,21,17,2024
180.00,49.03283425,-25.20504308,39.79773036,4.802902000000000,-75.687579999999998,22.44624000,6.00,1464.00000000,21,17,2024
240.00,48.85447690,0.00000000,39.83259632,4.802905667000000,-75.687635499999998,22.44624000,8.00,1464.10000000,21,17,2024
120.00,48.80721529,-25.20564329,39.83216265,4.802909833000001,-75.687689667000004,21.13132000,9.00,1464.70000000,21,17,2024
240.00,48.75914413,0.00000000,39.78344110,4.802914333000001,-75.687795666999999,20.50164000,9.00,1465.20000000,21,17,2024
180.00,48.94044261,-25.21161472,39.77803054,4.802917500000000,-75.687846167000003,20.85352000,7.00,1465.90000000,21,17,2024
240.00,49.12064040,0.00000000,39.78451317,4.802938000000001,-75.687897167000004,20.85352000,6.00,1466.00000000,21,17,2024
180.00,49.99451892,-25.16619112,39.77200932,4.802964333000001,-75.687947167000002,20.85352000,7.00,1466.20000000,21,17,2024
240.00,50.00016798,0.00000000,39.81288991,4.802991167000000,-75.688065832999997,23.40928000,7.00,1465.00000000,21,17,2024
180.00,50.12078408,-25.12334147,39.77580595,4.803018833000001,-75.688181999999999,23.76116000,7.00,1465.20000000,21,17,2024
240.00,50.27525736,0.00000000,39.78496000,4.803018833000001,-75.688181999999999,23.76116000,7.00,1465.20000000,21,17,2024
180.00,50.29508623,-25.13905310,39.82977888,4.803018833000001,-75.688181999999999,23.76116000,7.00,1465.20000000,21,17,2024
300.00,50.32237489,0.00000000,39.85749121,4.803052667000001,-75.688370832999991,25.40944000,6.00,1464.80000000,21,17,2024
180.00,50.32193372,-25.08306575,39.83781290,4.803062833000001,-75.688432832999996,24.70568000,7.00,1465.00000000,21,17,2024
240.00,50.34873218,0.00000000,39.78253542,4.803062833000001,-75.688432832999996,24.70568000,7.00,1465.00000000,21,17,2024
240.00,50.34632877,-25.19289783,39.78131493,4.803062833000001,-75.688432832999996,24.70568000,7.00,1465.00000000,21,17,2024
240.00,50.37214685,0.00000000,39.83377077,4.803139833000001,-75.688687166999999,24.11304000,8.00,1462.30000000,21,17,2024
240.00,50.37883421,-25.07083117,39.82376773,4.803166833000000,-75.688744500000000,23.02036000,8.00,1461.30000000,21,17,2024
240.00,50.37757458,0.00000000,39.83299170,4.803201333000000,-75.688867999999995,24.94644000,8.00,1461.30000000,21,17,2024
180.00,50.38251360,-25.06604481,39.78447684,4.803233000000000,-75.688924499999998,23.98340000,8.00,1461.30000000,21,17,2024
240.00,50.39611262,0.00000000,39.82989264,4.803262500000000,-75.688978667000004,24.15008000,8.00,1461.30000000,21,17,2024
180.00,50.40299160,-25.07082837,39.81108649,4.803287500000000,-75.689034167000004,23.35372000,6.00,1461.10000000,21,17,2024
240.00,50.42330620,0.00000000,39.84074872,4.803327000000001,-75.689120666999993,17.90884000,8.00,1461.70000000,21,17,2024
180.00,50.42391671,-25.05539591,39.84099108,4.803335667000000,-75.689164833000006,16.85320000,7.00,1461.80000000,21,17,2024
240.00,50.42819769,0.00000000,39.83541935,4.803371667000001,-75.689220167000001,16.85320000,8.00,1460.90000000,21,17,2024
180.00,50.43919723,-25.05882411,39.83005982,4.803407167000000,-75.689262999999993,16.85320000,8.00,1461.70000000,21,17,2024
240.00,50.44904110,0.00000000,39.78935642,4.803463667000000,-75.689361000000001,20.07568000,8.00,1461.30000000,21,17,2024
120.00,50.44441699,-25.51259245,39.79216568,4.803497500000000,-75.689406833000010,20.31644000,7.00,1460.70000000,21,17,2024
240.00,49.85777116,0.00000000,39.78490969,4.803530000000001,-75.689451500000002,20.31644000,8.00,1459.60000000,21,18,2024
180.00,48.23172793,-25.13533736,39.77757149,4.803530000000001,-75.689451500000002,20.31644000,8.00,1459.60000000,21,18,2024
180.00,48.02705934,0.00000000,39.79748617,4.803619833000000,-75.689485833000009,12.05652000,8.00,1458.90000000,21,18,2024
180.00,47.83530796,-25.22369436,39.80317613,4.803647167000001,-75.689478167000006,11.98244000,8.00,1459.10000000,21,18,2024
180.00,47.66569082,0.00000000,39.75569544,4.803647167000001,-75.689478167000006,11.98244000,8.00,1459.10000000,21,18,2024
180.00,47.56256850,-24.99818999,39.75023318,4.803647167000001,-75.689478167000006,11.98244000,8.00,1459.10000000,21,18,2024
180.00,50.18254784,0.00000000,39.83224386,4.803774333000000,-75.689459333000002,8.72292000,9.00,1461.20000000,21,18,2024
120.00,47.96884424,-24.74180532,39.81221962,4.803798500000000,-75.689459166999997,6.72276000,9.00,1461.50000000,21,18,2024
180.00,47.43499024,0.00000000,39.81500792,4.803836167000000,-75.689426332999998,5.64860000,9.00,1461.50000000,21,18,2024
120.00,47.40512141,-25.14560799,39.80062544,4.803859333000001,-75.689422832999992,6.61164000,9.00,1461.50000000,21,18,2024
180.00,47.34607300,0.00000000,39.79285192,4.803898167000000,-75.689428000000003,5.85232000,9.00,1460.60000000,21,18,2024
120.00,47.33690053,-25.00395343,39.80281206,4.803928167000001,-75.689412333000003,8.63032000,9.00,1458.70000000,21,18,2024
180.00,47.29570092,0.00000000,39.92583777,4.803925500000000,-75.689385333000007,9.14888000,9.00,1458.70000000,21,18,2024
120.00,47.27496148,-24.69141671,39.96220682,4.803911833000000,-75.689379500000004,10.11192000,9.00,1459.60000000,21,18,2024
240.00,47.25868574,0.00000000,39.99370530,4.803902333000000,-75.689371667000004,10.11192000,9.00,1459.70000000,21,18,2024
180.00,47.24367111,-14.17988288,40.12380762,4.803899500000000,-75.689376832999997,10.11192000,9.00,1459.30000000,21,18,2024
240.00,47.22408882,0.00000000,40.08739513,4.803919333000000,-75.689340999999998,9.90820000,8.00,1459.10000000,21,18,2024
180.00,47.21345173,-15.76511916,40.03607191,4.803931167000000,-75.689316833000006,8.96368000,8.00,1461.50000000,21,18,2024
240.00,47.18716871,0.00000000,40.03930145,4.803946833000001,-75.689296499999993,8.96368000,8.00,1465.40000000,21,18,2024
180.00,47.17736642,-15.77126926,40.00538650,4.803946833000001,-75.689296499999993,8.96368000,8.00,1465.40000000,21,18,2024
300.00,47.15299216,0.00000000,40.10210040,4.803932000000000,-75.689228832999999,10.77864000,8.00,1469.90000000,21,18,2024
180.00,47.14164950,-15.98773973,40.07944978,4.803925167000000,-75.689208167000003,10.53788000,6.00,1470.60000000,21,18,2024
240.00,47.12635710,0.00000000,40.00376768,4.803925167000000,-75.689208167000003,10.53788000,6.00,1470.60000000,21,18,2024
240.00,47.11922411,-17.08946919,39.95148316,4.803925167000000,-75.689208167000003,10.53788000,6.00,1470.60000000,21,18,2024
240.00,47.09380709,0.00000000,39.91267755,4.803963833000000,-75.689107500000005,9.98228000,8.00,1472.70000000,21,18,2024
180.00,47.07600879,-18.82317734,39.90867795,4.803962167000000,-75.689079000000010,11.05644000,8.00,1473.30000000,21,18,2024
300.00,47.06324160,0.00000000,39.89612294,4.803962167000000,-75.689079000000010,11.05644000,8.00,1473.30000000,21,18,2024
240.00,47.04731790,-20.10262581,39.95472079,4.803954333000000,-75.688997166999998,10.72308000,8.00,1473.30000000,21,18,2024
300.00,47.04780215,0.00000000,39.86779461,4.803946333000000,-75.688964832999996,12.66768000,7.00,1476.50000000,21,18,2024
120.00,47.03728983,-21.67947865,39.83161847,4.803940667000000,-75.688941333000006,10.63048000,7.00,1477.40000000,21,18,2024
120.00,47.01588047,0.00000000,39.82132167,4.803941167000000,-75.688869667000009,11.81576000,7.00,1477.40000000,21,18,2024
120.00,47.01792589,-22.33902808,39.85809606,4.803945667000000,-75.688832332999993,12.68620000,8.00,1480.00000000,21,18,2024
180.00,46.98684199,0.00000000,39.84611079,4.803929167000000,-75.688757332999996,13.57516000,8.00,1479.70000000,21,18,2024
120.00,46.97042216,-22.05038544,39.82213667,4.803929167000000,-75.688757332999996,13.57516000,8.00,1480.00000000,21,18,2024
180.00,46.96822523,0.00000000,39.79767133,4.803904667000001,-75.688672667000007,15.92720000,9.00,1479.70000000,21,18,2024
120.00,46.96522913,-22.60011255,39.79325527,4.803896167000000,-75.688630333000004,15.29752000,9.00,1480.00000000,21,18,2024
180.00,46.94757937,0.00000000,39.84432435,4.803877667000000,-75.688595000000002,15.29752000,9.00,1480.60000000,21,18,2024
120.00,46.92607049,-22.78288452,39.79914523,4.803869500000001,-75.688557499999999,15.29752000,9.00,1481.20000000,21,18,2024
180.00,46.93355255,0.00000000,39.79047894,4.803838000000000,-75.688494000000003,12.48248000,8.00,1482.40000000,21,18,2024
120.00,46.91429111,-22.38617834,39.80937090,4.803807000000000,-75.688428666999998,10.81568000,8.00,1482.70000000,21,18,2024
240.00,46.89624029,0.00000000,39.79698412,4.803807000000000,-75.688428666999998,10.81568000,8.00,1482.70000000,21,18,2024
120.00,46.94511506,-23.63914623,39.75792679,4.803807000000000,-75.688428666999998,10.81568000,8.00,1482.70000000,21,18,2024
180.00,47.00247158,0.00000000,39.75047613,4.803779667000000,-75.688275333000003,17.35324000,8.00,1481.70000000,21,18,2024
120.00,47.05669238,-24.63864957,39.75124359,4.803778500000000,-75.688212832999992,19.59416000,9.00,1481.90000000,21,18,2024
240.00,47.45380011,0.00000000,39.76118842,4.803778500000000,-75.688212832999992,19.59416000,9.00,1481.90000000,21,18,2024
120.00,47.91938570,-25.77718189,39.84930451,4.803778500000000,-75.688212832999992,19.59416000,9.00,1481.90000000,21,18,2024
240.00,47.70984196,0.00000000,39.84042354,4.803791167000000,-75.687994500000002,17.40880000,9.00,1489.40000000,21,18,2024
180.00,47.58214931,-25.81127262,39.79021285,4.803781167000001,-75.687959167000000,14.87156000,9.00,1490.10000000,21,19,2024
180.00,47.80572730,0.00000000,39.85463239,4.803762833000001,-75.687873499999991,17.44584000,9.00,1490.10000000,21,19,2024
180.00,48.00431013,-25.78090600,39.85077216,4.803745167000000,-75.687820500000002,19.00152000,9.00,1490.10000000,21,19,2024
240.00,47.87203497,0.00000000,39.79621869,4.803748667000000,-75.687753833000002,19.66824000,9.00,1492.50000000,21,19,2024
120.00,47.72492194,-25.77389048,39.78993828,4.803753333000000,-75.687703332999998,16.57540000,9.00,1493.70000000,21,19,2024
240.00,47.78592220,0.00000000,39.75157493,4.803760500000000,-75.687624833000004,11.92688000,9.00,1493.70000000,21,19,2024
120.00,47.46687478,-25.66410307,39.76276997,4.803759167000000,-75.687579500000001,13.14920000,8.00,1496.50000000,21,19,2024
240.00,47.37415783,0.00000000,39.75673676,4.803728833000000,-75.687462667000007,18.94596000,8.00,1496.10000000,21,19,2024
120.00,47.41546885,-25.76407211,39.76084096,4.803728833000000,-75.687462667000007,18.94596000,8.00,1495.20000000,21,19,2024
240.00,47.53649344,0.00000000,39.79366830,4.803697833000001,-75.687349999999993,18.64964000,8.00,1493.70000000,21,19,2024
120.00,47.49943815,-25.75778103,39.78052482,4.803679500000001,-75.687299832999999,16.79764000,8.00,1492.80000000,21,19,2024
240.00,47.42701650,0.00000000,39.83572404,4.803673333000000,-75.687241332999999,16.79764000,9.00,1492.40000000,21,19,2024
120.00,47.62145352,-24.88015592,39.74962797,4.803656000000001,-75.687188000000009,16.79764000,9.00,1491.40000000,21,19,2024
240.00,47.23826121,0.00000000,39.76897977,4.803632333000001,-75.687085832999994,18.53852000,8.00,1491.10000000,21,19,2024
120.00,47.18914431,-25.63803287,39.75101554,4.803610167000001,-75.686993833000002,18.16812000,8.00,1491.40000000,21,19,2024
240.00,47.33505266,0.00000000,39.78859867,4.803610167000001,-75.686993833000002,18.16812000,8.00,1491.40000000,21,19,2024
120.00,47.40716684,-25.77157757,39.78245922,4.803610167000001,-75.686993833000002,18.16812000,8.00,1491.40000000,21,19,2024
240.00,47.50162766,0.00000000,39.78225600,4.803583000000000,-75.686848166999993,20.29792000,8.00,1491.40000000,21,19,2024
120.00,47.55481758,-25.81663685,39.78046395,4.803574667000001,-75.686794000000006,20.13124000,8.00,1491.50000000,21,19,2024
240.00,47.83701322,0.00000000,39.77943654,4.803574667000001,-75.686794000000006,20.13124000,8.00,1491.50000000,21,19,2024
180.00,48.06715380,-25.66221030,39.75612587,4.803574667000001,-75.686794000000006,20.13124000,8.00,1491.50000000,21,19,2024
180.00,49.15212536,0.00000000,39.77656839,4.803548333000001,-75.686599000000001,15.35308000,9.00,1492.40000000,21,19,2024
180.00,49.37343511,-25.44002385,39.81745809,4.803546167000001,-75.686550667000007,16.53836000,9.00,1492.70000000,21,19,2024
180.00,47.09605007,0.00000000,39.75791932,4.803544500000000,-75.686462667000000,14.26040000,9.00,1492.70000000,21,19,2024
120.00,47.42430115,-25.79188712,39.78936945,4.803534833000000,-75.686407833000002,17.96440000,9.00,1492.70000000,21,19,2024
240.00,47.49762297,0.00000000,39.81952580,4.803522167000000,-75.686354167000002,19.00152000,9.00,1491.20000000,21,19,2024
120.00,47.73917454,-25.79428518,39.80181609,4.803507833000001,-75.686301999999994,18.63112000,9.00,1489.50000000,21,19,2024
240.00,47.46832158,0.00000000,39.80061598,4.803482500000001,-75.686190333000000,19.57564000,9.00,1489.50000000,21,19,2024
